instance_start_time,instance_end_time,time_window_hours,costs,T,T_mean,wtc,callsigns,transit_times,transit_time_difference,entry_times,relative_transit_times,cost_transit_time_diff,wind_score,dangerous_phenom_score,precip_score,vis_ceiling_score,freezing_score,feats
2024-08-22 10:41:38,2024-08-22 10:49:49,0.1363888888888889,"[0.7143999999999999, 0.7143999999999999, 1.0796, 0.7143999999999999, 1.0796]","[1516.2608695652175, 1494.2903225806451, 1566.1304347826087, 1474.037037037037, 1530.9666666666667]","[1516.337066126435, 1516.337066126435, 1516.337066126435, 1516.337066126435, 1516.337066126435]","['M', 'M', 'M', 'M', 'M']","['EZY19XV', 'EZY97QL', 'VLG86EJ', 'EZY75NK', 'VLG34RD']","[1614.0, 1639.0, 1879.0, 1585.0, 2018.0]","[97.66293387356495, 122.66293387356495, 362.66293387356495, 68.66293387356495, 501.66293387356495]","[Timestamp('2024-08-22 10:41:38+0000', tz='UTC'), Timestamp('2024-08-22 10:43:36+0000', tz='UTC'), Timestamp('2024-08-22 10:47:15+0000', tz='UTC'), Timestamp('2024-08-22 10:49:32+0000', tz='UTC'), Timestamp('2024-08-22 10:49:49+0000', tz='UTC')]","[3130.3370661264353, 3273.3370661264353, 3732.3370661264353, 3575.3370661264353, 4025.3370661264353]","[69.7703999592748, 87.6303999592748, 391.5309034099007, 49.0527999592748, 541.5953034099007]",3.0,0.0,0.0,0.0,0.0,"[[0.44731735497714914, -1.2337309888709898, -0.9923723557029632, -0.3766307385223933], [-0.7913216809982041, -1.7019598607819821, 0.05237721247099683, 0.4200728989129391], [0.6580172647530317, -1.0509431187273948, -1.1458773924557826, -0.28242421171820137], [-1.5604711285771826, 1.0391553423861295, -0.40187494031948473, -0.9340496827714705], [-1.4627553255131005, 1.0874341404750016, -0.34676609512964923, -0.8924601525557927]]"
2024-08-22 10:57:37,2024-08-22 11:08:16,0.1775,"[0.7143999999999999, 0.7143999999999999, 0.7143999999999999, 0.7143999999999999, 2.226]","[1672.2, 1566.8823529411766, 1769.6470588235295, 1772.6666666666667, 1478.4]","[1651.9592156862745, 1651.9592156862745, 1651.9592156862745, 1651.9592156862745, 1651.9592156862745]","['M', 'M', 'M', 'M', 'H']","['EZY75RP', 'EZY81UD', 'EFW61U', 'THY3TK', 'TOM22E']","[1709.0, 1587.0, 1576.0, 1653.0, 1662.0]","[57.04078431372545, -64.95921568627455, -75.95921568627455, 1.040784313725453, 10.040784313725453]","[Timestamp('2024-08-22 10:57:37+0000', tz='UTC'), Timestamp('2024-08-22 11:02:11+0000', tz='UTC'), Timestamp('2024-08-22 11:04:38+0000', tz='UTC'), Timestamp('2024-08-22 11:06:08+0000', tz='UTC'), Timestamp('2024-08-22 11:08:16+0000', tz='UTC')]","[3360.9592156862745, 3512.9592156862745, 3648.9592156862745, 3815.9592156862745, 3952.9592156862745]","[40.749936313725456, -46.406863686274534, -54.26526368627453, 0.7435363137254636, 22.35078588235286]",3.0,0.0,0.0,0.0,0.0,"[[-1.1440141020143082, 1.2663192875149423, -0.42589326165554897, -0.8696037873239275], [2.7116295584371635, -0.20502413755903662, 0.23073219220793906, -0.4424638535856273], [0.27783555374500063, -1.3065090576229976, -0.7496450737170283, -0.28193947182312756], [2.309162043388174, -0.12041507483702607, -0.5545642292376424, -0.00882269132613975], [-0.5311757794222619, -2.3979829944381876, 0.44368632562866245, -1.4177351660061028]]"
2024-08-22 11:08:49,2024-08-22 11:17:21,0.14222222222222222,"[1.0796, 0.7143999999999999, 0.7143999999999999, 1.0796, 3.259333333333333]","[1492.8709677419354, 1532.6333333333334, 1517.3333333333333, 1516.375, 1706.3666666666666]","[1553.1158602150538, 1553.1158602150538, 1553.1158602150538, 1553.1158602150538, 1553.1158602150538]","['M', 'M', 'M', 'M', 'H']","['SEH7WA', 'RYR866H', 'WUK3MK', 'EZY71MH', 'UAE7ER']","[1943.0, 1680.0, 1790.0, 2025.0, 2270.0]","[389.8841397849462, 126.88413978494623, 236.88413978494623, 471.8841397849462, 716.8841397849462]","[Timestamp('2024-08-22 11:08:49+0000', tz='UTC'), Timestamp('2024-08-22 11:10:29+0000', tz='UTC'), Timestamp('2024-08-22 11:13:32+0000', tz='UTC'), Timestamp('2024-08-22 11:16:40+0000', tz='UTC'), Timestamp('2024-08-22 11:17:21+0000', tz='UTC')]","[3496.1158602150535, 3333.1158602150535, 3626.1158602150535, 4049.1158602150535, 4335.1158602150535]","[420.9189173118279, 90.64602946236558, 169.23002946236556, 509.4461173118279, 2336.564372939068]",3.0,0.0,0.0,0.0,0.0,"[[3.434063779439311, 0.4729140932261692, -0.1033646984405693, 0.60364609435507], [-1.318009327434625, 1.8410552020561333, -0.3174560536989863, 1.4245643252959792], [0.8198504770735465, -1.314080125309253, -0.8906731965164945, -0.7897707655275097], [2.5903026366754056, -0.8035376534849503, 0.659040254646509, -1.5193123600439997], [2.071068775996439, -0.5502400687913702, 0.838582563883577, -0.18407298793554913]]"
2024-08-22 11:18:56,2024-08-22 11:28:21,0.15694444444444444,"[0.7143999999999999, 0.7143999999999999, 1.0796, 1.0796, 1.0796]","[1470.8, 1720.5555555555557, 1768.607142857143, 1864.733333333333, 1545.0]","[1673.9392063492064, 1673.9392063492064, 1673.9392063492064, 1673.9392063492064, 1673.9392063492064]","['M', 'M', 'M', 'M', 'M']","['TOM5BT', 'EZY34YQ', 'UBT70N', 'EZY83NR', 'EZY24ZV']","[1600.0, 1680.0, 2124.0, 2332.0, 1950.0]","[-73.93920634920642, 6.060793650793585, 450.0607936507936, 658.0607936507936, 276.0607936507936]","[Timestamp('2024-08-22 11:18:56+0000', tz='UTC'), Timestamp('2024-08-22 11:19:59+0000', tz='UTC'), Timestamp('2024-08-22 11:23:14+0000', tz='UTC'), Timestamp('2024-08-22 11:24:19+0000', tz='UTC'), Timestamp('2024-08-22 11:28:21+0000', tz='UTC')]","[3273.9392063492064, 3416.9392063492064, 4055.9392063492064, 4328.939206349207, 4188.939206349207]","[-52.82216901587306, 4.329830984126937, 485.8856328253967, 710.4424328253967, 298.03523282539675]",1.8,0.0,0.0,0.0,0.0,"[[-0.24613424343728857, -1.9354948854897625, -0.16701031830215848, -0.9460465277705361], [-0.010902746221631893, -1.4198672029179495, -0.5716738021911045, -0.13181307259593777], [1.9897330380895302, 2.260289810407266, 0.7649809573158687, 0.5281643984335915], [-2.3286292130602075, 0.7444237644169603, 0.6302288018694655, -0.24962347038059446], [-1.0909302412921325, 1.3800824270757388, 0.18581177652259173, 0.07599823146326369]]"
2024-08-22 11:31:14,2024-08-22 11:38:47,0.12583333333333332,"[1.0796, 1.0796, 1.0796, 1.0796, 0.7143999999999999]","[1670.0, 1566.741935483871, 1691.7666666666669, 1769.103448275862, 1500.7586206896551]","[1639.6741342232112, 1639.6741342232112, 1639.6741342232112, 1639.6741342232112, 1639.6741342232112]","['M', 'M', 'M', 'M', 'M']","['EZY71VC', 'EZY79RQ', 'EZY86NZ', 'NSZ5WU', 'EZY31EJ']","[2015.0, 2040.0, 2148.0, 2186.0, 1677.0]","[375.32586577678876, 400.32586577678876, 508.32586577678876, 546.3258657767888, 37.32586577678876]","[Timestamp('2024-08-22 11:31:14+0000', tz='UTC'), Timestamp('2024-08-22 11:34:20+0000', tz='UTC'), Timestamp('2024-08-22 11:36:07+0000', tz='UTC'), Timestamp('2024-08-22 11:37:29+0000', tz='UTC'), Timestamp('2024-08-22 11:38:47+0000', tz='UTC')]","[3654.6741342232112, 3865.6741342232112, 4080.6741342232112, 4200.674134223211, 3769.6741342232112]","[405.2018046926211, 432.1918046926211, 548.7886046926211, 589.8134046926211, 26.665598510937887]",1.0,0.0,0.0,0.0,0.0,"[[-0.22778055417537602, -1.4049940782742443, -0.5324702986990111, 0.12014135183426683], [-0.5036293009732897, -1.6972642360789245, 0.10094001415573058, 0.13344823683730928], [-2.5574203783029508, 0.42600339594177444, 0.6431496529754086, -0.46974041872557964], [-2.03549812729599, 0.654862121629742, 0.6900466981741181, -0.818975823730473], [3.5059948977071853, 0.4317774413325211, 0.3497685834055013, -0.3072995696995234]]"
2024-08-22 11:44:09,2024-08-22 11:53:44,0.1597222222222222,"[1.0796, 1.0796, 0.7143999999999999, 1.0796, 0.7143999999999999]","[1529.6538461538462, 1462.6666666666667, 1803.1818181818185, 1480.8181818181818, 1779.7692307692307]","[1611.2179487179487, 1611.2179487179487, 1611.2179487179487, 1611.2179487179487, 1611.2179487179487]","['M', 'M', 'M', 'M', 'M']","['EZY45MK', 'EZY56YN', 'WZZ1158', 'EZY46WY', 'EZY46PG']","[1899.0, 1802.0, 1939.0, 1797.0, 1904.0]","[287.78205128205127, 190.78205128205127, 327.78205128205127, 185.78205128205127, 292.78205128205127]","[Timestamp('2024-08-22 11:44:09+0000', tz='UTC'), Timestamp('2024-08-22 11:48:06+0000', tz='UTC'), Timestamp('2024-08-22 11:48:09+0000', tz='UTC'), Timestamp('2024-08-22 11:52:56+0000', tz='UTC'), Timestamp('2024-08-22 11:53:44+0000', tz='UTC')]","[3510.2179487179487, 3650.2179487179487, 3790.2179487179487, 3935.2179487179487, 4090.2179487179487]","[310.6895025641025, 205.96830256410254, 234.16749743589742, 200.57030256410252, 209.1634974358974]",0.6,0.0,0.0,0.0,0.0,"[[-0.9631601038323332, 1.36170129955709, -0.4400699376149721, -0.5527943314519704], [-1.4419671177580429, 1.1084047601582947, -0.3064243317852367, -0.5485842924135707], [0.5519939788915584, -1.1809671037603717, -1.0394887527816081, -0.3626090170090277], [0.33021946083774145, -1.4350655084890798, -0.5740279175028321, -0.638592352097006], [0.5043055195830098, -1.1065404268016805, -1.3071284348983314, -0.16244550746741018]]"
2024-08-22 12:00:01,2024-08-22 12:04:31,0.075,"[0.7143999999999999, 0.7143999999999999, 1.0796, 1.0796, 0.7143999999999999]","[1581.578947368421, 1593.7241379310344, 1500.4615384615386, 1654.6, 1698.6]","[1605.7929247521988, 1605.7929247521988, 1605.7929247521988, 1605.7929247521988, 1605.7929247521988]","['M', 'M', 'M', 'M', 'M']","['EZY76BZ', 'EZY78HP', 'EFW2RW', 'EFW5SL', 'TOM3ME']","[1670.0, 1830.0, 1913.0, 2193.0, 1863.0]","[64.20707524780119, 224.20707524780119, 307.2070752478012, 587.2070752478012, 257.2070752478012]","[Timestamp('2024-08-22 12:00:01+0000', tz='UTC'), Timestamp('2024-08-22 12:00:02+0000', tz='UTC'), Timestamp('2024-08-22 12:01:06+0000', tz='UTC'), Timestamp('2024-08-22 12:04:18+0000', tz='UTC'), Timestamp('2024-08-22 12:04:31+0000', tz='UTC')]","[3275.792924752199, 3436.792924752199, 3583.792924752199, 4055.792924752199, 3738.792924752199]","[45.86953455702916, 160.17353455702914, 331.6607584375261, 633.9487584375261, 183.74873455702914]",0.0,0.0,0.0,0.0,0.0,"[[0.17450217578159555, -1.2688877947117891, -1.165663941216661, -0.1945635824178328], [-1.2320951097072927, 1.2982264292828978, -0.7145809990585542, -0.8087199732282551], [0.9338021595293879, -0.9629574271815596, -1.0129034215724786, -0.4241414645698399], [0.7086980419780956, -1.0810062371310054, -0.8719608635875493, -0.5255346729173501], [0.3863192109056881, -1.4146908923482289, -0.5606034208199122, -0.6071559807285648]]"
2024-08-22 12:06:31,2024-08-22 12:15:51,0.15555555555555556,"[1.0796, 1.0796, 3.259333333333333, 1.0796, 1.7619999999999998]","[1545.8461538461538, 1680.4, 1802.357142857143, 1428.6896551724135, 1735.2727272727273]","[1638.5131358296876, 1638.5131358296876, 1638.5131358296876, 1638.5131358296876, 1638.5131358296876]","['M', 'M', 'H', 'M', 'M']","['EZY18HN', 'NOZ34G', 'CES6023', 'EFW6GW', 'EJU8624']","[1903.0, 2355.0, 2419.0, 1994.0, 2698.0]","[264.4868641703124, 716.4868641703124, 780.4868641703124, 355.4868641703124, 1059.4868641703124]","[Timestamp('2024-08-22 12:06:31+0000', tz='UTC'), Timestamp('2024-08-22 12:06:38+0000', tz='UTC'), Timestamp('2024-08-22 12:09:57+0000', tz='UTC'), Timestamp('2024-08-22 12:10:03+0000', tz='UTC'), Timestamp('2024-08-22 12:15:51+0000', tz='UTC')]","[3541.5131358296876, 4000.5131358296876, 4263.513135829688, 3844.5131358296876, 4896.513135829688]","[285.54001855826925, 773.5192185582692, 2543.866852619105, 383.7836185582692, 1866.8158546680902]",0.0,0.0,0.0,0.0,0.0,"[[2.281197364228047, -0.8204351596826642, 0.7239145568974088, -1.168083684702954], [0.446674061702094, -0.8628918090239023, -1.3168162311149532, 0.4198389355563775], [3.29123502671788, 0.45550337561981086, -0.2268966378542422, -0.02851344220836795], [1.0121311677520817, -0.8134245517434086, -1.247972102929971, -0.0828147604592289], [2.6832453229092224, 0.07386977825578152, 0.6160395629363624, -0.3488392937703727]]"
2024-08-22 12:16:48,2024-08-22 12:23:38,0.11388888888888889,"[1.0796, 1.0796, 1.0796, 1.0796, 3.259333333333333]","[1475.3333333333333, 1672.5384615384614, 1726.9666666666667, 1907.4, 1776.7666666666669]","[1711.8010256410257, 1711.8010256410257, 1711.8010256410257, 1711.8010256410257, 1711.8010256410257]","['M', 'M', 'M', 'M', 'H']","['EZY28DG', 'WUK99CJ', 'WMT84', 'TOM50V', 'QTR93M']","[2180.0, 2422.0, 2187.0, 2607.0, 2521.0]","[468.1989743589743, 710.1989743589743, 475.1989743589743, 895.1989743589743, 809.1989743589743]","[Timestamp('2024-08-22 12:16:48+0000', tz='UTC'), Timestamp('2024-08-22 12:17:46+0000', tz='UTC'), Timestamp('2024-08-22 12:19:21+0000', tz='UTC'), Timestamp('2024-08-22 12:19:28+0000', tz='UTC'), Timestamp('2024-08-22 12:23:38+0000', tz='UTC')]","[3891.8010256410257, 4191.801025641025, 4051.8010256410257, 4478.801025641025, 4642.801025641025]","[505.4676127179486, 766.7308127179485, 513.0248127179486, 966.4568127179485, 2637.44919042735]",0.6,0.0,0.0,0.0,0.0,"[[0.5978824500776342, -1.1642250507029983, -1.0443627712634538, -0.4262362626740186], [0.3742452395917179, -1.5264915503930487, -0.45163521462092626, -0.8007064732186286], [-1.5074900258245925, 1.1278836697371704, -0.09766540399871995, -0.6088057162178436], [1.562515455406836, -0.1484557784021997, -2.3136301819862766, 0.4040385590041267], [-1.4733049895227683, 1.134889682933154, -0.3859969891604774, -0.7864392646655479]]"
2024-08-22 12:24:10,2024-08-22 12:34:52,0.17833333333333334,"[1.7619999999999998, 1.7619999999999998, 1.0796, 1.0796, 1.7619999999999998]","[1686.4666666666667, 1740.4, 1741.1379310344828, 2043.4, 1779.1052631578948]","[1798.101972171809, 1798.101972171809, 1798.101972171809, 1798.101972171809, 1798.101972171809]","['M', 'M', 'M', 'M', 'M']","['VLG49HR', 'TOM1ET', 'WUK5461', 'TOM8JB', 'EFW7IS']","[2653.0, 2678.0, 2493.0, 2556.0, 3082.0]","[854.8980278281911, 879.8980278281911, 694.8980278281911, 757.8980278281911, 1283.898027828191]","[Timestamp('2024-08-22 12:24:10+0000', tz='UTC'), Timestamp('2024-08-22 12:26:29+0000', tz='UTC'), Timestamp('2024-08-22 12:31:55+0000', tz='UTC'), Timestamp('2024-08-22 12:33:21+0000', tz='UTC'), Timestamp('2024-08-22 12:34:52+0000', tz='UTC')]","[4451.101972171809, 4615.101972171809, 4756.101972171809, 4905.101972171809, 5522.101972171809]","[1506.3303250332724, 1550.3803250332724, 750.211910843315, 818.226710843315, 2262.2283250332725]",3.0,0.0,0.0,0.0,0.0,"[[0.8112861102917334, 2.925890378043981, -1.7114598341055873, 0.5345957574178211], [-1.3707558732302343, 1.1341020547050848, -0.2963191396179611, -0.8585901855375916], [-2.1193507118496564, 0.26270049925551076, 0.8129169072927289, -1.5315662538533605], [-0.7858034942251315, 1.7038631292081157, -0.7870361119935487, -0.34033721342875356], [-1.8279509865334764, 0.9448726742443951, -0.14671893851591744, -0.3306996121663397]]"
2024-08-22 12:43:24,2024-08-22 12:54:28,0.18444444444444444,"[1.0796, 1.7619999999999998, 1.7619999999999998, 1.7619999999999998, 1.7619999999999998]","[1531.611111111111, 1820.571428571429, 1771.0, 1646.32, 1655.52]","[1685.0045079365077, 1685.0045079365077, 1685.0045079365077, 1685.0045079365077, 1685.0045079365077]","['M', 'M', 'M', 'M', 'M']","['EZY47TQ', 'EZY12MY', 'AUR2LG', 'VLG38AU', 'EZY74AP']","[2415.0, 2998.0, 3040.0, 2733.0, 3050.0]","[729.9954920634923, 1312.9954920634923, 1354.9954920634923, 1047.9954920634923, 1364.9954920634923]","[Timestamp('2024-08-22 12:43:24+0000', tz='UTC'), Timestamp('2024-08-22 12:45:15+0000', tz='UTC'), Timestamp('2024-08-22 12:50:12+0000', tz='UTC'), Timestamp('2024-08-22 12:52:17+0000', tz='UTC'), Timestamp('2024-08-22 12:54:28+0000', tz='UTC')]","[4100.004507936508, 4794.004507936508, 5133.004507936508, 4951.004507936508, 5399.004507936508]","[788.1031332317463, 2313.498057015873, 2387.502057015873, 1846.5680570158731, 2405.122057015873]",3.0,0.0,0.0,0.0,0.0,"[[2.737044089223655, 3.186962746229774, -2.148691955808202, -1.3147157196063854], [-0.13573009058070312, -1.7873303732032495, -0.3235328373331024, -0.7814492060533916], [0.18792309789645426, -1.6165346525849855, -0.32010307435645197, -0.8001601721099882], [-0.11434162157142151, 1.5880489595066984, 0.08480017979322976, -1.1070991793084386], [0.07529462451452781, -1.4697504058117243, -0.7387354717948479, -0.41371462506788503]]"
2024-08-22 13:00:01,2024-08-22 13:11:39,0.1938888888888889,"[1.0796, 1.7619999999999998, 1.7619999999999998, 1.7619999999999998, 1.7619999999999998]","[1767.428571428571, 1704.6666666666667, 1786.1764705882354, 1628.7241379310344, 1513.5]","[1680.0991693229014, 1680.0991693229014, 1680.0991693229014, 1680.0991693229014, 1680.0991693229014]","['M', 'M', 'M', 'M', 'M']","['EZY93EU', 'VLG6307', 'EFW64C', 'EZY74XB', 'EFW1LS']","[2586.0, 2755.0, 2713.0, 2718.0, 2519.0]","[905.9008306770986, 1074.9008306770986, 1032.9008306770986, 1037.9008306770986, 838.9008306770986]","[Timestamp('2024-08-22 13:00:01+0000', tz='UTC'), Timestamp('2024-08-22 13:02:10+0000', tz='UTC'), Timestamp('2024-08-22 13:05:34+0000', tz='UTC'), Timestamp('2024-08-22 13:10:52+0000', tz='UTC'), Timestamp('2024-08-22 13:11:39+0000', tz='UTC')]","[4266.099169322902, 4564.099169322902, 4726.099169322902, 5049.099169322902, 4897.099169322902]","[978.0105367989955, 1893.9752636530475, 1819.9712636530476, 1828.7812636530475, 1478.1432636530476]",3.0,0.0,0.0,0.0,0.0,"[[0.498343358484506, -1.261601613256119, -0.7675812918320792, -0.37255312931969414], [-1.1598478859963184, 1.3777020644975155, -0.15854265026447817, -0.3990850044332187], [-1.3037913884962535, 1.158212818788459, -0.15085308756367993, -0.8154365881875308], [0.3811398630078501, -1.374787741014527, -0.6434698606402391, -0.6660701234611671], [-0.3994376826888116, 1.633964908890338, -0.17555355538685805, -0.6989599360117821]]"
2024-08-22 13:12:11,2024-08-22 13:22:06,0.16527777777777777,"[1.7619999999999998, 1.7619999999999998, 1.7619999999999998, 1.7619999999999998, 1.7619999999999998]","[1717.111111111111, 1689.2857142857142, 1862.772727272728, 1472.4444444444443, 1635.8666666666666]","[1675.4961327561327, 1675.4961327561327, 1675.4961327561327, 1675.4961327561327, 1675.4961327561327]","['M', 'M', 'M', 'M', 'M']","['EZY54YB', 'EFW1SM', 'TAP36C', 'EZY28ER', 'WUK3W']","[2806.0, 2764.0, 2815.0, 2969.0, 2993.0]","[1130.5038672438673, 1088.5038672438673, 1139.5038672438673, 1293.5038672438673, 1317.5038672438673]","[Timestamp('2024-08-22 13:12:11+0000', tz='UTC'), Timestamp('2024-08-22 13:15:25+0000', tz='UTC'), Timestamp('2024-08-22 13:17:01+0000', tz='UTC'), Timestamp('2024-08-22 13:19:45+0000', tz='UTC'), Timestamp('2024-08-22 13:22:06+0000', tz='UTC')]","[4481.496132756132, 4633.496132756132, 4780.496132756132, 5098.496132756132, 5263.496132756132]","[1991.9478140836939, 1917.943814083694, 2007.8058140836938, 2279.1538140836938, 2321.4418140836938]",2.4,0.0,0.0,0.0,0.0,"[[0.312757029638856, -1.6357648324854295, -0.07904921417408413, -0.7812812274442811], [0.49074807513711505, -1.203308062508198, -0.9164536302308176, -0.2845350892376332], [-1.3760297664257208, 1.2315293934759992, -0.36365807390929095, -0.6366934108578304], [-1.4049163764974841, 1.1947863641401442, -0.2852429735465586, -0.6517734932732573], [-2.0544618678336994, 0.678033275913613, 0.33646585136107304, -0.9129595056687487]]"
2024-08-22 13:22:11,2024-08-22 13:33:31,0.18888888888888888,"[1.7619999999999998, 1.7619999999999998, 1.7619999999999998, 1.7619999999999998, 1.7619999999999998]","[1726.45, 1658.25, 1748.9166666666667, 1605.7096774193549, 1478.4545454545455]","[1643.5561779081133, 1643.5561779081133, 1643.5561779081133, 1643.5561779081133, 1643.5561779081133]","['M', 'M', 'M', 'M', 'M']","['EZY59MQ', 'EZY42HB', 'NOZ36C', 'EZY54ZL', 'EFW5BH']","[2668.0, 2900.0, 2935.0, 2793.0, 2788.0]","[1024.4438220918867, 1256.4438220918867, 1291.4438220918867, 1149.4438220918867, 1144.4438220918867]","[Timestamp('2024-08-22 13:22:11+0000', tz='UTC'), Timestamp('2024-08-22 13:26:21+0000', tz='UTC'), Timestamp('2024-08-22 13:27:27+0000', tz='UTC'), Timestamp('2024-08-22 13:31:55+0000', tz='UTC'), Timestamp('2024-08-22 13:33:31+0000', tz='UTC')]","[4311.556177908114, 4793.556177908114, 4894.556177908114, 5020.556177908114, 5111.556177908114]","[1805.070014525904, 2213.854014525904, 2275.524014525904, 2025.320014525904, 2016.5100145259041]",0.0,0.0,0.0,0.0,0.0,"[[0.2250405290814596, -1.938253137687984, 0.2603731468563633, -1.3160073315518175], [-0.9844858917966717, 1.2672514273502833, -0.9037182037929444, -1.2762285736480647], [0.19664066723216372, -1.507193646925803, -0.7173205400666733, -0.6848983616480318], [0.13008835866019217, -1.5969462827832597, -0.5915003136235988, -0.7095343964030522], [3.4322211909986815, 0.04154317151811688, -0.325882146349407, -1.303332722316866]]"
2024-08-22 13:36:46,2024-08-22 13:48:02,0.18777777777777777,"[1.7619999999999998, 1.7619999999999998, 1.7619999999999998, 1.7619999999999998, 1.7619999999999998]","[1774.8333333333333, 1704.6923076923076, 1835.3333333333333, 1573.5185185185185, 1573.190476190476]","[1692.3135938135936, 1692.3135938135936, 1692.3135938135936, 1692.3135938135936, 1692.3135938135936]","['M', 'M', 'M', 'M', 'M']","['NSZ3516', 'EZY83LH', 'EJU48WM', 'EZY27EF', 'EZY98NB']","[2830.0, 2704.0, 2881.0, 2652.0, 2646.0]","[1137.6864061864064, 1011.6864061864064, 1188.6864061864064, 959.6864061864064, 953.6864061864064]","[Timestamp('2024-08-22 13:36:46+0000', tz='UTC'), Timestamp('2024-08-22 13:37:48+0000', tz='UTC'), Timestamp('2024-08-22 13:38:24+0000', tz='UTC'), Timestamp('2024-08-22 13:43:59+0000', tz='UTC'), Timestamp('2024-08-22 13:48:02+0000', tz='UTC')]","[4522.313593813594, 4458.313593813594, 4671.313593813594, 4777.313593813594, 5014.313593813594]","[2004.603447700448, 1782.5914477004478, 2094.465447700448, 1690.967447700448, 1680.395447700448]",0.0,0.0,0.0,0.0,0.0,"[[2.3640284329063537, -0.944770445937609, 1.378988785072805, -1.6214064268912975], [0.589558600613341, -1.2748949034321901, -1.0123359642941605, -0.6628770443030392], [-2.2845225807823843, 0.6703522176530361, 0.17996359579188387, -0.4234990700115646], [1.1689373735474538, -0.8163339611081329, -1.581309148307181, -0.47619798558018334], [2.4899593313910398, -0.373174856911158, 0.40599409146579546, -0.5265129969330051]]"
2024-08-22 14:04:29,2024-08-22 14:13:31,0.15055555555555555,"[1.7619999999999998, 1.0796, 1.7619999999999998, 1.0796, 1.0796]","[1669.2692307692307, 1797.65, 1949.0625, 1488.0, 1536.0]","[1687.9963461538464, 1687.9963461538464, 1687.9963461538464, 1687.9963461538464, 1687.9963461538464]","['M', 'M', 'M', 'M', 'M']","['EFW1FG', 'EZY16JM', 'EZY48XH', 'EZY72WU', 'EZY31YV']","[2648.0, 2470.0, 2912.0, 2084.0, 2416.0]","[960.0036538461536, 782.0036538461536, 1224.0036538461536, 396.0036538461536, 728.0036538461536]","[Timestamp('2024-08-22 14:04:29+0000', tz='UTC'), Timestamp('2024-08-22 14:10:06+0000', tz='UTC'), Timestamp('2024-08-22 14:12:09+0000', tz='UTC'), Timestamp('2024-08-22 14:12:29+0000', tz='UTC'), Timestamp('2024-08-22 14:13:31+0000', tz='UTC')]","[4335.996346153846, 4494.996346153846, 5059.996346153846, 4251.996346153846, 4645.996346153846]","[1691.5264380769224, 844.2511446923073, 2156.6944380769223, 427.5255446923074, 785.9527446923073]",0.0,0.0,0.0,0.0,0.0,"[[-0.7963646871884977, 1.7657592360089926, -1.3299173763204781, -0.42407189469050993], [0.8285835143766004, 2.9261614922229144, -1.6984859985531156, 0.5458776224440396], [1.346291845381398, -0.7377188960120188, -1.843465095993947, -0.44643810131528006], [2.1564838452565276, 2.542701361967674, 0.20497902953530273, 0.6052051772227253], [1.2164170902572706, -0.8822413759495982, -1.0482890597097207, -0.28636793476987876]]"
2024-08-22 14:15:39,2024-08-22 14:27:07,0.19111111111111112,"[1.0796, 1.0796, 1.7619999999999998, 1.0796, 1.7619999999999998]","[1677.095238095238, 1847.4, 1593.7, 1742.258064516129, 1492.0666666666666]","[1670.5039938556067, 1670.5039938556067, 1670.5039938556067, 1670.5039938556067, 1670.5039938556067]","['M', 'M', 'M', 'M', 'M']","['VLG6206', 'TOM3FN', 'EZY47AN', 'EJU56EQ', 'EZY32ZR']","[2413.0, 2446.0, 2703.0, 2509.0, 2660.0]","[742.4960061443933, 775.4960061443933, 1032.4960061443933, 838.4960061443933, 989.4960061443933]","[Timestamp('2024-08-22 14:15:39+0000', tz='UTC'), Timestamp('2024-08-22 14:17:31+0000', tz='UTC'), Timestamp('2024-08-22 14:17:50+0000', tz='UTC'), Timestamp('2024-08-22 14:23:36+0000', tz='UTC'), Timestamp('2024-08-22 14:27:07+0000', tz='UTC')]","[4083.5039938556065, 4228.5039938556065, 4504.5039938556065, 4656.5039938556065, 5018.5039938556065]","[801.5986882334869, 837.2254882334869, 1819.2579628264207, 905.2402882334869, 1743.4919628264208]",1.2,0.0,0.0,0.0,0.0,"[[-1.5815834536737599, 1.0096422182834912, -0.179757838014645, -0.8799289631192967], [0.19962128467409915, -1.447194865495772, -0.5875078670652529, -0.4015584574724373], [0.8852192130726914, -0.9058760936182465, -1.681512108252816, -0.5033524321351165], [0.970392745086609, -1.1644595687840555, -1.4020527490070518, -0.9186270497768947], [2.7271534938756474, -0.8413882694452656, 0.6661580978538553, -1.3510907227138391]]"
